x-r,y-r,x-s,y-s
-0.578030201,0.027850291,1.862536237,-0.115023159
-1.854922558,-0.182693798,-3.863062661,-0.090073317
-0.132845174,-2.794818399,-0.974272775,2.814773812
3.513547664,0.077718757,3.621338548,0.11005034
0.165418635,0.014240364,-0.817050337,-0.337939015
-0.618368182,-0.01411094,1.840831445,0.186963905
0.328654117,0.010611751,-2.61199089,0.024699942
-0.618899356,-0.013835406,1.840831445,0.186963905
-0.610450234,-0.010155885,1.840831445,0.186963905
-1.642182441,-0.216611882,-3.718826489,-0.066037724
-0.843547242,-0.762119828,0.322070918,-0.288731042
3.457185366,0.074254624,3.621338548,0.11005034
0.187861804,0.026854786,0.504440251,-0.369837568
-0.605242539,0.088686832,1.899120766,-0.466824036
0.326201966,0.044391403,-2.289924599,-0.31280644
-0.607355079,0.089457932,1.899120766,-0.466824036
-0.59742751,0.093423819,1.899120766,-0.466824036
-1.890332416,-0.146633801,-3.777708969,-0.096063876
-0.356022385,-2.393023444,0.181306804,-1.964546089
3.57052999,0.147743909,3.621338548,0.11005034
0.178902197,0.022955105,-0.850101844,-0.025245315
-0.587096555,0.048919345,1.845794463,0.020924934
0.321759712,0.02439374,-2.435269259,-0.021880949
-0.591647616,0.050373465,1.845794463,0.020924934
-0.580764084,0.048961476,1.845794463,0.020924934
-1.855698885,-0.18513191,-3.864620934,-0.088911052
-0.290961101,-2.688681573,-0.537925105,-1.004908402
3.605342745,0.097043626,3.621338548,0.11005034
0.166581718,0.028549934,-2.101887941,0.173922489
-0.568324183,-0.016444871,1.235116741,1.05565117
0.31910871,0.022463195,-2.522997066,0.167115771
-0.570479963,-0.017030653,1.235116741,1.05565117
-0.564684801,-0.013744618,1.235116741,1.05565117
-2.057315348,-0.072444482,-3.202946028,-0.397678889
-0.87094511,2.463429357,-0.348701087,0.645570981
3.575464144,0.082314258,3.621338548,0.11005034
0.182723854,0.013849638,-1.021466793,0.059249916
-0.562742118,0.080438862,1.309593471,1.052489637
0.324608388,0.039707781,-2.627193842,0.360654404
-0.564197278,0.078549555,1.309593471,1.052489637
-0.556940495,0.077811212,1.309593471,1.052489637
-1.998083722,2.50E-05,-1.845994977,-0.096457536
0.271024245,-3.179516141,-0.050375855,-0.188168809
3.518700036,0.079840807,3.621338548,0.11005034
0.18071229,0.029799268,-0.929370392,0.168699365
-0.565916384,-0.071669417,1.876537166,0.497199774
0.321295797,0.013127667,-2.222126818,0.233049221
-0.566459339,-0.069924302,1.876537166,0.497199774
-0.559288003,-0.067423039,1.876537166,0.497199774
-1.994546803,-0.115542585,-3.871278298,-0.098716305
0.457421883,0.429445264,-0.646780604,-1.277865671
3.572574953,0.147351046,3.621338548,0.11005034
0.18105607,0.010765481,0.263542354,0.207648029
-0.531244523,-0.081489972,1.071536918,0.655782483
0.330928962,0.008230691,-2.911609242,0.070939418
-0.536375062,-0.08491605,1.071536918,0.655782483
-0.526406962,-0.082839617,1.071536918,0.655782483
-2.032257288,-0.015975614,-1.483155538,0.163089155
-0.910624005,2.322864707,0.208084696,2.427180403
3.508506096,0.101837185,3.621338548,0.11005034
0.193458752,0.012346973,-0.416321034,-0.598817314
-0.568607544,0.101197435,1.955258118,-0.057835185
0.322247055,0.043962001,-2.623061813,-0.272518571
-0.569726395,0.099541625,1.955258118,-0.057835185
-0.561720898,0.100540244,1.955258118,-0.057835185
-2.076837455,-0.006578942,-3.888355056,-0.092993054
-0.954832151,3.554008249,0.52002432,1.166699762
3.473284342,0.101294749,3.621338548,0.11005034
0.191126089,0.003797613,-0.931801056,-0.160440403
-0.551995134,0.014336369,1.939136844,-0.357164283
0.32940298,0.019411399,-2.079973986,-0.264403923
-0.553006063,0.01272361,1.939136844,-0.357164283
-0.544468306,0.008504932,1.939136844,-0.357164283
-2.044386842,0.052791094,-3.872558241,-0.086648563
-0.948854746,2.655972627,0.092304732,-0.590335876
3.553975272,0.064986786,3.621338548,0.11005034
0.188621271,0.015583389,-1.005924739,0.094192647
-0.583541845,0.026249018,1.893614183,0.409765394
0.328937353,0.032032569,-2.131611196,0.141277961
-0.586823515,0.02244899,1.893614183,0.409765394
-0.577950184,0.022166968,1.893614183,0.409765394
-1.754888356,0.061697444,-3.942482985,-0.082553034
0.253613981,-1.890771015,-0.163032385,0.119493884
3.583065812,0.104784544,3.105852585,0.636743782
0.180317698,0.020108953,-1.296038751,-1.108809046
-0.55721868,-0.115616002,1.725680453,-1.001550171
0.319409332,0.000369849,-2.966609697,-0.291251253
-0.558233763,-0.114049811,1.725680453,-1.001550171
-0.554411322,-0.115483679,1.725680453,-1.001550171
-1.970650914,-0.071271048,-0.112087903,0.3535457
0.487572172,-1.73979365,-0.750176114,-1.088713767
3.50736106,0.055079912,2.603158356,-0.436332558
0.175147804,0.020942603,-0.106613106,0.81338154
-0.559620295,-0.072458121,1.4791894,0.485367303
0.321239679,0.011052879,-2.740021759,0.193044299
-0.5601824,-0.070930116,1.4791894,0.485367303
-0.553988547,-0.067674463,1.4791894,0.485367303
-2.113346245,-0.092513974,1.659510757,-0.226296979
-0.721842983,0.87055131,0.420788546,-2.047057737
3.473769986,0.052698567,3.621338548,0.11005034
0.180998531,0.010565694,0.482741669,0.446584699
-0.613286938,-0.104792939,1.76185948,0.148190997
0.319401749,0.002451307,-2.497878147,0.079231336
-0.61339332,-0.104640396,1.76185948,0.148190997
-0.605696773,-0.108288866,1.76185948,0.148190997
-1.857430667,0.123647312,-3.701598647,-0.082238549
-0.113894714,0.017161905,-0.482258284,1.563687689
3.56027742,0.141225394,3.621338548,0.11005034
0.177718489,0.024520244,-1.233528344,-0.182829624
-0.675170959,0.041536321,1.997482245,-0.471746883
0.324164107,0.027803927,-2.678861732,-0.272858488
-0.673074044,0.041765289,1.997482245,-0.471746883
-0.666765772,0.041775945,1.997482245,-0.471746883
-1.650167202,-0.00599819,-3.681931469,-0.23045421
-1.110110201,1.072721209,-0.726710767,0.370477397
3.52501657,0.17001899,3.621338548,0.11005034
0.185332919,0.01605072,0.091784396,0.017446512
-0.569760117,0.115155844,1.685391529,0.928543799
0.323826014,0.033499772,-2.507673897,0.219908092
-0.571493969,0.116323863,1.685391529,0.928543799
-0.561132599,0.114239222,1.685391529,0.928543799
-2.034323275,-0.049356606,-3.893410406,-0.128202121
-0.703574583,-0.057095844,-1.385320119,1.38026052
3.604083072,0.120365885,2.4977196,0.705682403
0.190311428,0.00995441,-1.199490995,-0.704945638
-0.602277954,-0.097903962,1.733502083,-0.328464754
0.310987406,-0.001443033,-3.345222773,-0.037690657
-0.603110078,-0.096934011,1.733502083,-0.328464754
-0.600438594,-0.101852581,1.733502083,-0.328464754
-1.907472091,0.030909084,2.195790468,0.222240794
0.079837716,-0.291046215,-0.349286785,-1.239992002
3.516793554,0.177100575,3.621338548,0.11005034
0.177456411,0.007324337,-0.549593652,0.024911619
-0.584534734,-0.120894181,1.356127532,-0.186081657
0.326865612,-0.008580713,-2.703834003,-0.203049736
-0.585694076,-0.119608541,1.356127532,-0.186081657
-0.577803862,-0.123089506,1.356127532,-0.186081657
-1.909567789,0.018283829,-3.746498617,-0.18806263
-0.731046138,0.279455421,0.119491367,-2.330492217
3.574716932,0.046817244,2.811776922,0.013582977
0.187165724,0.025610123,-0.659411163,0.106610365
-0.56419624,0.100065463,1.854112406,-0.329883913
0.322606005,0.038056771,-3.072913028,-0.205609941
-0.567541424,0.103035775,1.854112406,-0.329883913
-0.55707274,0.102184612,1.854112406,-0.329883913
-1.927433395,-0.142165679,-2.376876337,0.260042658
-0.709258423,-3.000155389,0.490353639,-3.355747489
3.48819711,0.107016023,3.446874789,0.122575787
0.186993846,0.026188464,-0.897687959,0.170598306
-0.60180893,0.031999907,1.658539823,-0.091237802
0.319832989,0.03079437,-3.080534532,-0.455811651
-0.603149024,0.03175244,1.658539823,-0.091237802
-0.595679813,0.034838809,1.658539823,-0.091237802
-2.043367891,-0.122565388,-0.310377011,0.03820724
-0.003339977,-1.002052241,-0.579060851,0.908653439
3.51773744,0.102451926,3.621338548,0.11005034
0.166975475,0.023533555,-0.787563651,-0.077960618
-0.664286975,0.112272641,2.014417645,-0.659535178
0.325608217,0.038740889,-2.661409409,-0.181945066
-0.664990514,0.11149455,2.014417645,-0.659535178
-0.656962599,0.115001032,2.014417645,-0.659535178
-1.533552995,-0.268219617,-3.714388493,-0.084049986
0.357093255,-0.083077089,-0.058483527,1.872488877
3.591828537,0.126706187,3.621338548,0.11005034
0.178191017,0.010824681,-1.426512874,0.042731505
-0.529816397,-0.113655837,1.967582536,0.10193338
0.327292216,0.006705883,-2.719434831,-0.004187967
-0.532614367,-0.11620082,1.967582536,0.10193338
-0.525451644,-0.112958393,1.967582536,0.10193338
-1.996983586,-0.000228744,-3.867887563,-0.092612592
0.158718066,0.302728019,0.563580889,-2.068002317
3.535619363,0.065643204,3.621338548,0.11005034
0.180254916,0.009847818,0.622894408,0.097203364
-0.550519462,-0.130628078,1.771398689,0.014797242
0.321033899,-0.007374671,-2.220747746,-0.021056798
-0.551019891,-0.129300256,1.771398689,0.014797242
-0.546340948,-0.132009766,1.771398689,0.014797242
-2.024287774,-0.010194155,-3.891785488,-0.082632571
-0.320224892,-0.57590604,-0.322127332,-2.666828319
3.512460933,0.075761043,2.723386707,0.213672321
0.175781525,0.024318475,-0.005092692,0.098579999
-0.581305442,0.099246416,1.404397901,0.131128829
0.317007707,0.044907589,-2.883151372,-0.371598643
-0.58213892,0.097044768,1.404397901,0.131128829
-0.575299761,0.101000833,1.404397901,0.131128829
-2.102608811,-0.048297699,0.636978376,-0.165646647
-0.098328479,-2.793175161,-1.060545135,2.108081605
3.508067743,0.026207061,3.621338548,0.11005034
0.190007231,0.045684272,-0.102462077,0.120401718
-0.58646263,0.053293045,1.985197162,0.339973068
0.321277932,0.045263967,-2.840015962,0.069301851
-0.587664637,0.053134437,1.985197162,0.339973068
-0.580882392,0.058068491,1.985197162,0.339973068
-1.931697416,-0.182312981,-3.91697828,-0.14243322
-0.428587473,0.765765997,-0.143949074,-1.103276602
3.498352773,0.113426699,3.621338548,0.11005034
0.16594835,0.023612339,-0.784791165,0.143819591
-0.686909775,0.119955753,1.983213046,-0.643277301
0.326456305,0.042248507,-2.656612391,-0.171677632
-0.686464353,0.120629681,1.983213046,-0.643277301
-0.677850015,0.122627759,1.983213046,-0.643277301
-1.494827422,-0.194701554,-3.713684876,-0.102016983
-0.206570961,1.391877992,-0.967632594,-2.323136647
3.547806202,0.096073705,3.621338548,0.11005034
0.183932892,0.005290258,-0.738020359,0.14117668
-0.558027981,-0.099436181,1.801166349,0.231044913
0.321817975,0.001752867,-2.963963732,-0.051718728
-0.559717977,-0.099165256,1.801166349,0.231044913
-0.553164985,-0.101530985,1.801166349,0.231044913
-1.946184398,0.10333912,-3.771775981,-0.117049036
-1.01212467,-2.002293587,0.595067515,-3.292469208
3.545977625,0.144343798,3.061008792,0.346369313
0.177388303,0.022247836,-1.237010144,-0.069275193
-0.607518798,0.080262701,1.640185065,0.128440588
0.311212474,0.034770248,-2.656793258,-0.211914948
-0.608231085,0.080088476,1.640185065,0.128440588
-0.602686266,0.082975235,1.640185065,0.128440588
-1.966159046,-0.140214656,-2.276166449,-0.394901358
-0.413140316,2.98303518,0.390988869,-1.884331394
3.545511094,0.092851451,3.526787015,0.085530841
0.188142032,0.001103507,-1.429157187,0.01971245
-0.554828967,-0.044785406,1.782777969,0.312379262
0.321446272,0.01094984,-3.27464075,-0.053066211
-0.555747895,-0.044997889,1.782777969,0.312379262
-0.548604537,-0.04766538,1.782777969,0.312379262
-1.942804518,0.100591338,-2.606515747,-0.188358112
0.221753205,-0.574053688,-0.28514575,0.160737935
3.476652089,0.080723423,3.621338548,0.11005034
0.185881233,0.017003487,0.150435862,0.11006688
-0.546690534,-0.125518847,2.045976159,-0.759486258
0.327410974,0.003103212,-2.284340664,-0.261606475
-0.549080882,-0.125327847,2.045976159,-0.759486258
-0.541347246,-0.124561183,2.045976159,-0.759486258
-2.002840953,-0.00987413,-3.90203196,-0.069706605
-1.122170835,2.068976665,-0.07820371,1.421725086
3.537118786,0.084625362,3.621338548,0.11005034
0.187121726,0.027520525,-1.473309695,-0.340703886
-0.705424025,0.087775166,1.924932084,0.297644938
0.323547322,0.041452612,-2.443813523,0.046306668
-0.705952617,0.086771685,1.924932084,0.297644938
-0.697191225,0.085653712,1.924932084,0.297644938
-1.571203904,0.098427126,-3.943066665,-0.087024771
0.174341426,-0.919688164,0.402210273,-2.536679048
3.551412971,0.177588967,3.621338548,0.11005034
0.178303865,0.015763401,-0.838254034,0.447986254
-0.5346038,-0.107459956,1.372984585,0.739718632
0.329081612,0.004926467,-2.101389559,-0.055478257
-0.53878869,-0.109737512,1.372984585,0.739718632
-0.530013561,-0.107462071,1.372984585,0.739718632
-2.004755818,0.007298142,-3.708532289,-0.104868696
-0.441984609,3.324672108,0.185178397,-2.811167627
3.510138389,0.102307025,3.621338548,0.11005034
0.185920617,0.001469465,-1.134655403,-0.025368642
-0.546319038,-0.01759434,1.859824462,0.275242234
0.324638077,0.013297183,-2.778227756,-0.009821185
-0.547156386,-0.017922336,1.859824462,0.275242234
-0.540570272,-0.021334443,1.859824462,0.275242234
-1.997852536,0.046964387,-3.684888173,-0.087235862
-0.347770498,-0.787846839,0.162111809,1.439925415
3.472930624,0.148235483,3.621338548,0.11005034
0.191731713,0.026329284,-0.581517123,-0.214421221
-0.590537587,0.11589198,1.873034571,0.517207103
0.315666955,0.047678629,-2.631026351,0.09225877
-0.590853579,0.114205575,1.873034571,0.517207103
-0.584661802,0.117611369,1.873034571,0.517207103
-2.06901334,-0.077045559,-3.866271589,-0.100744435
-0.673970975,2.817790715,0.716791503,-1.18154755
3.434685141,0.121979225,3.621338548,0.11005034
0.183467675,0.001217692,0.490806218,0.024808325
-0.609836534,-0.032074054,1.848743304,-0.39501938
0.323080723,0.00902791,-2.531758866,-0.12614821
-0.611437343,-0.033222318,1.848743304,-0.39501938
-0.603472145,-0.037392181,1.848743304,-0.39501938
-1.857023502,0.142634802,-3.672348175,-0.080038502
-0.744766902,3.40159458,-0.64087874,-1.936443418
3.569779608,0.101737499,2.821572003,-0.729726518
0.188599748,0.002347462,-0.565716569,0.674538649
-0.542264608,0.052222656,1.749338271,0.760425343
0.329114404,0.026838365,-2.978788388,-0.140055049
-0.545021638,0.052880912,1.749338271,0.760425343
-0.532804605,0.051514356,1.749338271,0.760425343
-1.943238029,0.064371104,-2.397662137,0.196034311
0.311847494,-1.688450269,0.245736461,-2.094231992
3.552184607,0.173050673,3.621338548,0.11005034
0.176511284,0.021191671,-0.864175027,0.410740206
-0.538592248,-0.102269899,1.331661483,0.890081141
0.328779141,0.006917803,-2.134126191,0.029666011
-0.543133196,-0.103863033,1.331661483,0.890081141
-0.533983674,-0.101664847,1.331661483,0.890081141
-2.001543082,-0.018377632,-3.710425863,-0.109881205
0.401302079,1.842361136,-1.344130871,3.432604765
3.606140624,0.116045076,2.891741393,0.441901182
0.189368021,0.000496889,-1.920940481,-0.495046216
-0.554947889,-0.078421681,1.795076316,-0.087072541
0.317342522,0.004334102,-3.238740039,0.05304924
-0.555079984,-0.078527114,1.795076316,-0.087072541
-0.552608745,-0.082273936,1.795076316,-0.087072541
-2.055101083,0.041682902,2.276319456,-0.057431864
-0.463592989,3.296221406,0.02714694,0.119240274
3.55581967,0.153920606,3.621338548,0.11005034
0.175927209,-0.003564828,-0.608418006,-0.188719206
-0.592365585,-0.004880984,1.30854721,-0.63576425
0.322226345,0.017113953,-2.688734662,-0.251003451
-0.593509034,-0.006448537,1.30854721,-0.63576425
-0.585075861,-0.011226732,1.30854721,-0.63576425
-1.931481119,0.109580481,-3.77827542,-0.137124785
-0.267842186,2.176885875,-0.703957004,3.086944201
3.596125456,0.084357112,2.763092579,0.718624943
0.186547698,-0.00059609,-1.144471645,-0.194764186
-0.605524204,-0.048470119,1.623230441,-0.152451387
0.307708439,0.014007696,-3.040162906,-0.027647529
-0.606709831,-0.04817195,1.623230441,-0.152451387
-0.604439984,-0.050292952,1.623230441,-0.152451387
-1.88593369,0.09639345,1.408578556,-0.37230284
0.191428591,0.91696039,0.269548971,2.252472522
3.536183937,0.166424183,3.609061764,0.122097082
0.177105112,0.004051845,-0.271087511,-0.119472331
-0.540441364,-0.107969869,1.138003433,0.734038218
0.325809486,-0.005714132,-3.074477166,0.232026134
-0.541382684,-0.105999686,1.138003433,0.734038218
-0.533853395,-0.110958165,1.138003433,0.734038218
-2.086792548,-0.028490947,-0.023736859,0.29951355
0.44050013,-3.318194973,-0.322863571,-0.152621677
3.535312201,0.092906013,3.621338548,0.11005034
0.176083799,0.034998916,0.742063562,0.242265526
-0.580820766,-0.05200309,1.815582694,0.658999583
0.315188926,0.014974949,-2.269580237,0.238448268
-0.580757987,-0.049960413,1.815582694,0.658999583
-0.575965595,-0.047261925,1.815582694,0.658999583
-2.031333512,-0.101453516,-3.896704625,-0.092154079
0.350624808,0.257802257,0.157140896,1.889342383
3.521932495,0.215503085,3.621338548,0.11005034
0.185832266,0.00427261,-0.028314542,-0.167186948
-0.525447443,-0.096583458,1.95677449,-0.611447677
0.340007447,-0.004561164,-2.433596528,-0.475019243
-0.528871095,-0.098633883,1.95677449,-0.611447677
-0.518238915,-0.098170893,1.95677449,-0.611447677
-1.972242983,-0.009697323,-3.909240423,-0.050003108
-0.103195973,-2.871779941,0.075830337,2.027473796
3.578883373,0.130347007,3.621338548,0.11005034
0.180744262,0.028510567,-0.673349307,-0.36897541
-0.560345066,0.037663063,1.930220471,0.061601557
0.331821407,0.021174763,-2.4155364,-0.185429702
-0.56833612,0.040753063,1.930220471,0.061601557
-0.555327088,0.037535301,1.930220471,0.061601557
-1.968001494,-0.151287071,-3.800569154,-0.087593122
-0.877779231,2.926423353,-0.886314045,-2.557263412
3.585945459,0.10357682,3.621338548,0.11005034
0.1833826,0.004222444,-1.659034624,-0.105469645
-0.549092147,0.055322135,0.319763537,-0.493425027
0.319759448,0.030116578,-2.736476842,-0.301955688
-0.549234516,0.055063656,0.319763537,-0.493425027
-0.543372301,0.052723542,0.319763537,-0.493425027
-2.083007626,-0.003409564,-3.82062004,-0.084109944
-0.670505777,-1.377384559,-0.027232354,1.605599005
3.513104672,0.102765694,3.621338548,0.11005034
0.185809548,0.029198147,-0.979433486,-0.116447619
-0.582157063,0.099299033,1.96038395,-0.012137149
0.323285972,0.041365414,-2.243089253,-0.040135951
-0.585176511,0.100389047,1.96038395,-0.012137149
-0.575395956,0.10164324,1.96038395,-0.012137149
-2.003114489,-0.142197457,-3.874517588,-0.087920834
-0.747865802,3.223937637,0.449702537,-1.415442677
3.546644629,0.06906508,3.621338548,0.11005034
0.186536283,0.007865921,-1.349538577,-0.197195044
-0.566292983,0.048756227,1.892686619,-0.289747513
0.320226709,0.030319385,-3.227079722,-0.076525656
-0.567553149,0.048323998,1.892686619,-0.289747513
-0.559631369,0.047422859,1.892686619,-0.289747513
-1.957544869,0.040072853,-2.71982431,-0.278550266
-0.133229894,2.654950905,-0.124447309,-2.166557614
3.51097024,0.062865714,3.621338548,0.11005034
0.183598141,0.002744624,-1.102275394,-0.090070469
-0.54255573,-0.07581702,1.849850875,0.55896508
0.325646905,0.003744365,-2.779276416,0.09806416
-0.543725249,-0.074675049,1.849850875,0.55896508
-0.537589139,-0.077863371,1.849850875,0.55896508
-1.98503326,0.038481726,-3.683114781,-0.095706073
0.673811696,-2.994308907,0.15096773,0.988716041
3.544701059,0.035714492,3.621338548,0.11005034
0.176609933,0.04206659,-0.685181639,-0.058600355
-0.593887095,0.029458882,1.306312838,0.896821074
0.325147625,0.036997981,-2.710786697,0.203095653
-0.595921103,0.030115656,1.306312838,0.896821074
-0.587568385,0.037041413,1.306312838,0.896821074
-1.914553271,-0.192376581,-3.776887636,-0.032922769
-0.588164474,2.315630434,-1.487504426,-2.126275374
3.571555715,0.143941867,2.138049507,-0.217091643
0.170895257,0.004414654,-0.72038535,0.014031574
-0.617396924,0.056387775,1.637879226,0.618665258
